sample	video_id	clip_id	word_index	word	char_start	char_end	start_s	end_s	timing_mask	text_mask	audio_mask	vision_mask	all_modalities_mask	audio_window_coverage	vision_coverage	audio_window_count	vision_frame_count	needs_review	alignment_review_flags	merge_review_flags	word_review_flags	verified_digital_silence	candidate_timing_excluding_silence	candidate_audio_excluding_silence	candidate_all_modalities_excluding_silence
sample_0085	-RfYyzHpjk4	8	7	but	31	34	1.92	2	true	true	true	true	true	1	1	9	3	false				false	true	true	true
sample_0085	-RfYyzHpjk4	8	8	you	35	38	2.02	2.08	true	true	true	true	true	1	1	7	3	false				false	true	true	true
sample_0085	-RfYyzHpjk4	8	9	got	39	42	2.2	2.32	true	true	true	true	true	1	1	13	4	false				false	true	true	true
sample_0085	-RfYyzHpjk4	8	10	to	43	45	2.34	2.4	true	true	true	true	true	1	1	7	2	false				false	true	true	true
sample_0085	-RfYyzHpjk4	8	11	set	46	49	2.46	2.6	true	true	true	true	true	1	1	15	5	false				false	true	true	true
sample_0085	-RfYyzHpjk4	8	12	up	50	52	2.68	2.76	true	true	true	true	true	1	1	9	3	false				false	true	true	true
sample_0085	-RfYyzHpjk4	8	13	those	53	58	2.82	2.98	true	true	true	true	true	1	1	17	6	false				false	true	true	true
sample_0085	-RfYyzHpjk4	8	14	numbers	59	66	3.04	3.3	true	true	true	true	true	1	1	27	8	false				false	true	true	true
sample_0085	-RfYyzHpjk4	8	15	ahead	67	72	3.36	3.54	true	true	true	true	true	1	1	19	7	false				false	true	true	true
sample_0085	-RfYyzHpjk4	8	16	of	73	75	3.6	3.64	true	true	true	true	true	1	1	5	2	false				false	true	true	true
sample_0085	-RfYyzHpjk4	8	17	time.	76	81	3.72	3.94	true	true	true	true	true	1	1	23	8	false				false	true	true	true
sample_0086	-RfYyzHpjk4	2	1	You	0	3	0.5	0.58	true	true	true	true	true	1	1	9	3	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	2	can	4	7	0.62	0.7	true	true	true	true	true	1	1	9	3	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	3	make	8	12	0.76	0.9	true	true	true	true	true	1	1	15	5	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	4	a	13	14	0.94	0.96	true	true	true	true	true	1	1	3	1	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	5	conference	15	25	1	1.34	true	true	true	true	true	1	1	35	11	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	6	call	26	30	1.38	1.52	true	true	true	true	true	1	1	15	5	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	7	but	31	34	1.58	1.64	true	true	true	true	true	1	1	7	3	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	8	it	35	37	1.68	1.72	true	true	true	true	true	1	1	5	2	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0086	-RfYyzHpjk4	2	9	takes	38	43	1.76	1.98	true	true	true	true	true	1	1	23	8	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	10	quite	44	49	2.04	2.2	true	true	true	true	true	1	1	17	5	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	11	a	50	51	2.28	2.3	true	true	true	true	true	1	1	3	1	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	12	bit	52	55	2.32	2.42	true	true	true	true	true	1	1	11	4	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	13	of	56	58	2.48	2.52	true	true	true	true	true	1	1	5	2	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	14	planning,	59	68	2.58	2.84	true	true	true	true	true	1	1	27	9	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	15	well	69	73	2.86	2.96	true	true	true	true	true	1	1	11	4	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	16	not	74	77	2.98	3.06	true	true	true	true	true	1	1	9	3	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	17	a	78	79	3.12	3.14	true	true	true	true	true	1	1	3	2	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	18	lot	80	83	3.18	3.32	true	true	true	true	true	1	1	15	5	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	19	of	84	86	3.36	3.42	true	true	true	true	true	1	1	7	3	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	20	planning	87	95	3.46	3.78	true	true	true	true	true	1	1	33	11	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	21	it's	96	100	3.82	3.92	true	true	true	true	true	1	1	11	4	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	22	pretty	101	107	3.98	4.2	true	true	true	true	true	1	1	23	7	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	23	easy	108	112	4.28	4.46	true	true	true	true	true	1	1	19	6	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	24	to	113	115	4.64	4.76	true	true	true	true	true	1	1	13	4	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0086	-RfYyzHpjk4	2	25	do.	116	119	5.26	5.36	true	true	true	true	true	1	1	10	4	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0087	-UUCSKoHeMA	0	1	I	0	1	1.44	1.46	true	true	true	true	true	1	1	3	1	true	low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0087	-UUCSKoHeMA	0	2	mentioned	2	11	1.64	2	true	true	true	true	true	1	1	37	11	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	3	a	12	13	2.06	2.08	true	true	true	true	true	1	1	3	2	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	4	word	14	18	2.12	2.44	true	true	true	true	true	1	1	33	11	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	5	in	19	21	2.68	2.72	true	true	true	true	true	1	1	5	2	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	6	the	22	25	2.8	2.86	true	true	true	true	true	1	1	7	2	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	7	last	26	30	2.92	3.2	true	true	true	true	true	1	1	29	9	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	8	clip	31	35	3.36	3.62	true	true	true	true	true	1	1	27	9	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	9	called	36	42	3.76	4	true	true	true	true	true	1	1	25	8	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	10	'monotone',	43	54	4.18	4.96	true	true	true	true	true	1	1	79	24	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	11	and	55	58	5.46	5.54	true	true	true	true	true	1	1	9	4	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	12	I	59	60	5.58	5.6	true	true	true	true	true	1	1	3	1	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	13	want	61	65	5.64	5.78	true	true	true	true	true	1	1	15	5	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	14	to	66	68	5.8	5.86	true	true	true	true	true	1	1	7	2	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	15	talk	69	73	5.92	6.1	true	true	true	true	true	1	1	19	6	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	16	about	74	79	6.2	6.42	true	true	true	true	true	1	1	23	7	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	17	that	80	84	6.48	6.64	true	true	true	true	true	1	1	17	6	true	low_ctc_probability			false	true	true	true
sample_0087	-UUCSKoHeMA	0	18	briefly.	85	93	6.74	7.18	true	true	true	true	true	1	1	45	14	true	low_ctc_probability			false	true	true	true
sample_0088	-ri04Z7vwnc	0	1	going	0	5	0.02	0.18	true	true	true	false	false	1	0	17	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0088	-ri04Z7vwnc	0	2	to	6	8	0.22	0.32	true	true	true	false	false	1	0	11	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0088	-ri04Z7vwnc	0	3	get	9	12	0.42	0.52	true	true	true	false	false	1	0	11	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0088	-ri04Z7vwnc	0	4	married	13	20	1.68	2	true	true	true	false	false	1	0	33	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0088	-ri04Z7vwnc	0	5	or	21	23	2.02	2.06	true	true	true	false	false	1	0	5	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0088	-ri04Z7vwnc	0	6	are	24	27	2.2	2.26	true	true	true	false	false	1	0	7	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0088	-ri04Z7vwnc	0	7	already	28	35	2.28	2.42	true	true	true	false	false	1	0	15	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0088	-ri04Z7vwnc	0	8	married	36	43	2.44	2.74	true	true	true	false	false	1	0	29	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;no_valid_visual_frames	low_ctc_probability	false	true	true	false
sample_0089	-ri04Z7vwnc	2	1	most	0	4	0.04	0.32	true	true	true	false	false	1	0	29	0	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	false
sample_0089	-ri04Z7vwnc	2	2	people	5	11	0.42	0.8	true	true	true	false	false	1	0	39	0	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	false
sample_0089	-ri04Z7vwnc	2	3	think	12	17	0.9	1.1	true	true	true	false	false	1	0	21	0	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	false
sample_0089	-ri04Z7vwnc	2	4	it'll	18	23	1.18	1.78	true	true	true	false	false	1	0	61	0	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	false
sample_0089	-ri04Z7vwnc	2	5	sort	24	28	1.92	2.74	true	true	true	false	false	1	0	83	0	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	false
sample_0089	-ri04Z7vwnc	2	6	itself	29	35	2.76	2.88	true	true	true	false	false	1	0	13	0	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	false
sample_0089	-ri04Z7vwnc	2	7	out,	36	40	2.94	3.02	true	true	true	false	false	1	0	9	0	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	false
sample_0089	-ri04Z7vwnc	2	8	"""we'll"	41	47	3.18	3.52	true	true	true	false	false	1	0	35	0	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	false
sample_0089	-ri04Z7vwnc	2	9	discuss	48	55	3.54	3.76	true	true	true	false	false	1	0	23	0	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	false
sample_0089	-ri04Z7vwnc	2	10	it	56	58	3.78	3.82	true	true	true	false	false	1	0	5	0	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	false
sample_0089	-ri04Z7vwnc	2	11	"later,"""	59	66	3.84	3.98	true	true	true	false	false	1	0	15	0	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	false
sample_0089	-ri04Z7vwnc	2	12	it's	67	71	4.34	4.46	true	true	true	true	true	1	1	13	3	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	true
sample_0089	-ri04Z7vwnc	2	13	not	72	75	4.48	4.88	true	true	true	true	true	1	1	41	11	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	true
sample_0089	-ri04Z7vwnc	2	14	something	76	85	4.9	5.1	true	true	true	true	true	1	1	21	6	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	true
sample_0089	-ri04Z7vwnc	2	15	too	86	89	5.12	5.26	true	true	true	true	true	1	1	15	5	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	true
sample_0089	-ri04Z7vwnc	2	16	important	90	99	5.36	5.56	true	true	true	true	true	1	1	21	6	true	asr_disagreement;low_ctc_probability	vision_missing_words	low_ctc_probability	false	true	true	true
sample_0090	-ri04Z7vwnc	5	1	""""	0	1	NaN	NaN	false	true	false	false	false	0	0	0	0	true	asr_disagreement;low_ctc_probability		punctuation_only	false	false	false	false
sample_0090	-ri04Z7vwnc	5	2	So	2	4	0.34	0.68	true	true	true	true	true	1	1	35	9	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0090	-ri04Z7vwnc	5	3	I	5	6	0.78	0.8	true	true	true	true	true	1	1	3	2	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0090	-ri04Z7vwnc	5	4	think	7	12	0.88	1.06	true	true	true	true	true	1	1	19	5	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0090	-ri04Z7vwnc	5	5	it's	13	17	1.12	1.28	true	true	true	true	true	1	1	17	5	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0090	-ri04Z7vwnc	5	6	important	18	27	1.32	1.72	true	true	true	true	true	1	1	41	11	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0090	-ri04Z7vwnc	5	7	to	28	30	2.3	2.34	true	true	true	true	true	1	1	5	2	true	asr_disagreement;low_ctc_probability			false	true	true	true
sample_0090	-ri04Z7vwnc	5	8	discuss	31	38	2.52	2.88	true	true	true	true	true	1	1	37	10	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0090	-ri04Z7vwnc	5	9	finances	39	47	2.9	3.32	true	true	true	true	true	1	1	43	11	true	asr_disagreement;low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0091	-s9qJ7ATP7w	1	1	But	0	3	0.54	0.84	true	true	true	true	true	1	1	31	10	true	asr_disagreement			false	true	true	true
sample_0091	-s9qJ7ATP7w	1	2	the	4	7	1.36	1.42	true	true	true	true	true	1	1	7	3	true	asr_disagreement			false	true	true	true
sample_0091	-s9qJ7ATP7w	1	3	hardest	8	15	1.48	1.74	true	true	true	true	true	1	1	27	9	true	asr_disagreement			false	true	true	true
sample_0091	-s9qJ7ATP7w	1	4	thing	16	21	1.76	1.88	true	true	true	true	true	1	1	13	5	true	asr_disagreement			false	true	true	true
sample_0091	-s9qJ7ATP7w	1	5	in	22	24	1.94	1.98	true	true	true	true	true	1	1	5	2	true	asr_disagreement			false	true	true	true
sample_0091	-s9qJ7ATP7w	1	6	life	25	29	2.02	2.16	true	true	true	true	true	1	1	15	5	true	asr_disagreement			false	true	true	true
sample_0091	-s9qJ7ATP7w	1	7	to	30	32	2.2	2.26	true	true	true	true	true	1	1	7	2	true	asr_disagreement			false	true	true	true
sample_0091	-s9qJ7ATP7w	1	8	learn,	33	39	2.32	2.54	true	true	true	true	true	1	1	23	8	true	asr_disagreement			false	true	true	true
sample_0091	-s9qJ7ATP7w	1	9	is	40	42	3.14	3.2	true	true	true	true	true	1	1	7	2	true	asr_disagreement			false	true	true	true
sample_0091	-s9qJ7ATP7w	1	10	to	43	45	3.26	3.34	true	true	true	true	true	1	1	9	4	true	asr_disagreement			false	true	true	true
sample_0091	-s9qJ7ATP7w	1	11	lose	46	50	3.4	4.26	true	true	true	true	true	1	1	87	26	true	asr_disagreement			false	true	true	true
sample_0092	-s9qJ7ATP7w	0	1	they	0	4	0.02	0.1	true	true	true	true	true	1	1	9	3	true	low_ctc_probability	vision_partial_coverage	low_ctc_probability	false	true	true	true
sample_0092	-s9qJ7ATP7w	0	2	have	5	9	0.18	0.28	true	true	true	true	true	1	1	11	4	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	3	doubt,	10	16	0.34	0.6	true	true	true	true	true	1	1	27	8	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	4	they	17	21	0.68	0.78	true	true	true	true	true	1	1	11	4	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	5	have	22	26	0.86	0.96	true	true	true	true	true	1	1	11	4	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	6	fear,	27	32	1.08	1.32	true	true	true	true	true	1	1	25	8	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	7	they	33	37	1.72	1.82	true	true	true	true	true	1	1	11	4	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	8	lose	38	42	1.88	2.1	true	true	true	true	true	1	1	23	7	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	9	in	43	45	2.16	2.2	true	true	true	true	true	1	1	5	2	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	10	a	46	47	2.26	2.28	true	true	true	true	true	1	0.33335	3	1	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	11	Ferrari	48	55	2.34	2.76	true	true	true	true	true	1	1	43	13	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	12	race,	56	61	2.84	3.08	true	true	true	true	true	1	1	25	8	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	13	or	62	64	3.14	3.2	true	true	true	true	true	1	1	7	2	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	14	they	65	69	3.26	3.36	true	true	true	true	true	1	1	11	4	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	15	lose	70	74	3.42	3.68	true	true	true	true	true	1	1	27	9	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	16	in	75	77	3.8	3.84	true	true	true	true	true	1	1	5	2	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	17	a	78	79	4.1	4.12	true	true	true	true	true	1	1	3	1	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	18	race,	80	85	4.52	4.78	true	true	true	true	true	1	1	27	9	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	19	and	86	89	5.18	5.24	true	true	true	true	true	1	1	7	3	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	20	then	90	94	5.28	5.36	true	true	true	true	true	1	1	9	3	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	21	they	95	99	5.42	5.52	true	true	true	true	true	1	1	11	4	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	22	just	100	104	5.58	5.74	true	true	true	true	true	1	1	17	6	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	23	give	105	109	5.78	5.92	true	true	true	true	true	1	1	15	5	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0092	-s9qJ7ATP7w	0	24	up	110	112	6.08	6.12	true	true	true	true	true	1	1	5	2	true	low_ctc_probability	vision_partial_coverage		false	true	true	true
sample_0093	-s9qJ7ATP7w	5	1	I	0	1	0.4	0.42	true	true	true	true	true	1	1	3	1	true	low_ctc_probability		low_ctc_probability	false	true	true	true
sample_0093	-s9qJ7ATP7w	5	2	have	2	6	0.52	0.74	true	true	true	true	true	1	1	23	8	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	3	been	7	11	1.46	1.62	true	true	true	true	true	1	1	17	6	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	4	beat	12	16	1.74	2	true	true	true	true	true	1	1	27	8	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	5	up	17	19	2.3	2.38	true	true	true	true	true	1	1	9	3	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	6	and	20	23	2.58	2.66	true	true	true	true	true	1	1	9	3	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	7	put	24	27	2.84	3.02	true	true	true	true	true	1	1	19	6	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	8	down	28	32	3.1	3.54	true	true	true	true	true	1	1	45	14	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	9	and	33	36	3.9	3.98	true	true	true	true	true	1	1	9	3	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	10	everything	37	47	4.9	5.22	true	true	true	true	true	1	1	33	10	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	11	that	48	52	5.26	5.36	true	true	true	true	true	1	1	11	4	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	12	can	53	56	5.42	5.52	true	true	true	true	true	1	1	11	4	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	13	go	57	59	5.6	5.7	true	true	true	true	true	1	1	11	3	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	14	wrong,	60	66	5.86	6.22	true	true	true	true	true	1	1	37	12	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	15	has	67	70	6.7	6.8	true	true	true	true	true	1	1	11	3	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	16	gone	71	75	6.86	7.06	true	true	true	true	true	1	1	21	7	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	17	wrong	76	81	7.14	7.36	true	true	true	true	true	1	1	23	7	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	18	for	82	85	7.48	7.62	true	true	true	true	true	1	1	15	5	true	low_ctc_probability			false	true	true	true
sample_0093	-s9qJ7ATP7w	5	19	me	86	88	7.7	7.8	true	true	true	true	true	1	1	11	3	true	low_ctc_probability			false	true	true	true
sample_0094	-s9qJ7ATP7w	4	1	I	0	1	0.1	0.12	true	true	true	true	true	1	1	3	1	true	asr_disagreement	vision_partial_coverage		false	true	true	true
sample_0094	-s9qJ7ATP7w	4	2	have	2	6	0.72	0.82	true	true	true	true	true	1	1	11	4	true	asr_disagreement	vision_partial_coverage		false	true	true	true
sample_0094	-s9qJ7ATP7w	4	3	lost	7	11	0.9	1.14	true	true	true	true	true	1	1	25	8	true	asr_disagreement	vision_partial_coverage		false	true	true	true
sample_0094	-s9qJ7ATP7w	4	4	at	12	14	1.32	1.36	true	true	true	true	true	1	1	5	2	true	asr_disagreement	vision_partial_coverage		false	true	true	true
sample_0094	-s9qJ7ATP7w	4	5	everything	15	25	1.68	2.08	true	true	true	true	true	1	0.7500025	41	10	true	asr_disagreement	vision_partial_coverage		false	true	true	true
sample_0094	-s9qJ7ATP7w	4	6	you	26	29	2.14	2.22	true	true	true	true	true	1	1	9	3	true	asr_disagreement	vision_partial_coverage		false	true	true	true
sample_0094	-s9qJ7ATP7w	4	7	can	30	33	2.28	2.38	true	true	true	true	true	1	1	11	4	true	asr_disagreement	vision_partial_coverage		false	true	true	true
sample_0094	-s9qJ7ATP7w	4	8	imagine,	34	42	2.48	2.84	true	true	true	true	true	1	1	37	12	true	asr_disagreement	vision_partial_coverage		false	true	true	true
sample_0094	-s9qJ7ATP7w	4	9	seriously	43	52	3	3.44	true	true	true	true	true	1	1	45	14	true	asr_disagreement	vision_partial_coverage		false	true	true	true
sample_0095	-s9qJ7ATP7w	7	1	I	0	1	0.56	0.58	true	true	true	false	false	1	0	3	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;vision_partial_coverage		false	true	true	false
sample_0095	-s9qJ7ATP7w	7	2	used	2	6	0.68	0.78	true	true	true	false	false	1	0	11	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;vision_partial_coverage		false	true	true	false
sample_0095	-s9qJ7ATP7w	7	3	to	7	9	0.8	0.86	true	true	true	false	false	1	0	7	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;vision_partial_coverage		false	true	true	false
sample_0095	-s9qJ7ATP7w	7	4	work	10	14	0.88	0.98	true	true	true	false	false	1	0	11	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;vision_partial_coverage		false	true	true	false
sample_0095	-s9qJ7ATP7w	7	5	for	15	18	1.04	1.12	true	true	true	false	false	1	0	9	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;vision_partial_coverage		false	true	true	false
sample_0095	-s9qJ7ATP7w	7	6	Warren	19	25	1.16	1.4	true	true	true	false	false	1	0	25	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;vision_partial_coverage		false	true	true	false
sample_0095	-s9qJ7ATP7w	7	7	Avis,	26	31	1.44	1.68	true	true	true	false	false	1	0	25	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;vision_partial_coverage		false	true	true	false
sample_0095	-s9qJ7ATP7w	7	8	the	32	35	1.92	1.98	true	true	true	false	false	1	0	7	0	true	asr_disagreement;low_ctc_probability	vision_missing_words;vision_partial_coverage		false	true	true	false
sample_0095	-s9qJ7ATP7w	7	9	guy	36	39	2.02	2.12	true	true	true	true	true	1	0.53333	11	2	true	asr_disagreement;low_ctc_probability	vision_missing_words;vision_partial_coverage		false	true	true	true
sample_0095	-s9qJ7ATP7w	7	10	who	40	43	2.16	2.22	true	true	true	true	true	1	1	7	3	true	asr_disagreement;low_ctc_probability	vision_missing_words;vision_partial_coverage	low_ctc_probability	false	true	true	true
sample_0095	-s9qJ7ATP7w	7	11	started	44	51	2.26	2.52	true	true	true	true	true	1	1	27	9	true	asr_disagreement;low_ctc_probability	vision_missing_words;vision_partial_coverage		false	true	true	true
sample_0095	-s9qJ7ATP7w	7	12	Avis	52	56	2.54	2.76	true	true	true	true	true	1	1	23	7	true	asr_disagreement;low_ctc_probability	vision_missing_words;vision_partial_coverage		false	true	true	true
sample_0095	-s9qJ7ATP7w	7	13	Rent	57	61	2.8	2.96	true	true	true	true	true	1	1	17	5	true	asr_disagreement;low_ctc_probability	vision_missing_words;vision_partial_coverage		false	true	true	true
sample_0095	-s9qJ7ATP7w	7	14	a	62	63	2.98	3	true	true	true	true	true	1	1	3	1	true	asr_disagreement;low_ctc_probability	vision_missing_words;vision_partial_coverage	low_ctc_probability	false	true	true	true
